date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name,streams_agg
08-07-2021,Estonia,190,4736,39DtdllTAL1y4W0dOYSPp0,['AG'],"['estonian hip hop', 'estonian pop']",168461,False,Ülihea Oli,14909
22-09-2022,Netherlands,99,225995,39FNc7pIfB0bJdu4Tpr2R9,['Jack'],"['dutch hip hop', 'dutch rap pop']",131805,False,Intro III,225995
01-06-2017,"Taiwan, Province of China",167,17119,39GAzyZ1iTRDytx3r21kOe,"['「四分衛」樂團主唱阿山', '「董事長」樂團主唱阿吉', '罕病兒林易']",[],295649,False,I Am Here,17119
05-03-2020,France,134,377356,39HQU6OEkI9X5YdIKlKMBW,['Laylow'],"['pop urbaine', 'french hip hop']",223066,True,LOGICIEL TRISTE,377356
05-08-2021,Germany,194,389537,39J2ievGlF1UmLeqjDr8Fb,['Papaplatte'],['german viral rap'],116959,False,Bis zu ihr,389537
22-10-2015,Finland,7,393825,39J7BoHrpoR9V3vUBIj1wK,['Cheek'],"['finnish hip hop', 'finnish dance pop', 'finnish pop']",303656,False,Valot sammuu,4083632
08-09-2022,,158,6544933,39JofJHEtg8I4fSyo7Imft,"['Eliza Rose', 'Interplanetary Criminal']","['house', 'experimental house', 'breaks']",226626,False,B.O.T.A. (Baddest Of Them All) - Edit,158301507
23-03-2017,Argentina,189,84366,39KmBOGkD1ztCbVeo2uspA,['Callejeros'],"['rock en espanol', 'cumbia villera', 'argentine rock', 'latin alternative']",277560,True,Una Nueva Noche Fría,18132039
26-04-2018,Türkiye,135,77236,39Pdhq69GyoooaPXv2S7AY,['Bilge Nihan'],['turkish pop'],209184,False,Felek,291359
09-07-2020,Denmark,12,301199,39RRlNfnL18TNJ2i7XYxhH,['Branco'],['danish pop'],129715,True,Get Money (Motivation Session),1191502
25-03-2021,Russian Federation,17,243797,39Sk7h0oxyjkmOSEXusWeS,['FACE'],"['russian hip hop', 'russian grime', 'kavkaz', 'russian emo rap', 'russian trap']",204500,False,Бизнес,711009
28-02-2019,Thailand,32,83433,39TrXFs2mDHCPlGpfTrOX3,['Palmy'],['thai pop'],220880,False,คิดถึง,2500761
27-09-2018,Poland,79,108375,39VigLq155fsriPYNfHIBc,['Kortez'],"['polish alternative', 'polish pop']",245534,False,Hej wy,3870871
14-05-2015,Germany,191,102806,39XlVXoEGpL2PNWSzXUVTV,['Lance Butters'],"['deep german hip hop', 'german cloud rap', 'german hip hop']",236680,False,Deal with It,102806
04-06-2015,Argentina,257,3572,39Yi5kzFTB5AsTy0I81aB9,"['Rawayana', 'Natalia Lafourcade']","['latin pop', 'latin alternative', 'mexican pop', 'rock en espanol', 'veracruz indie', 'venezuelan rock', 'venezuelan hip hop', 'reggae en espanol']",267200,False,Mamita (feat. Natalia Lafourcade),10913
05-12-2019,Sweden,10,831744,39YxFKLZ1xbu1f9gQiwkFz,"['1.Cuz', 'Einár', 'Yei Gonzalez']","['swedish trap', 'swedish gangsta rap', 'swedish trap pop', 'swedish drill', 'swedish hip hop']",206197,True,RÄKNA MINA DAGAR,5706564
23-12-2021,"Korea, Republic of",192,10901,39Z2mZBU3dRBIMro4669uo,['NCT U'],"['k-pop', 'k-pop boy group']",203173,False,Round&Round,10901
10-03-2022,Norway,46,200503,39ZVkOVxjG8ypNdUSVNkxU,['David Kushner'],['gen z singer-songwriter'],187293,False,Mr. Forgettable,3788924
15-10-2020,Finland,127,51545,39aE4KtjU3D9voMeOBcnCy,['Herra Ylppö'],"['finnish post-punk', 'suomi rock']",236189,False,Pilvenpiirtäjä nukkuu - Vain elämää kausi 11,101545
28-03-2019,United Kingdom,168,394371,39b6CiNZfd9Pf09NaQNWW4,['SL'],['uk hip hop'],208000,True,FWA Boss,1118384
27-05-2021,Russian Federation,57,165068,39cTOq0Egkqi718Xb9pYoG,['MORGENSHTERN'],"['russian hip hop', 'russian trap']",77254,True,ПОСЛЕДНИЙ БИТ ОТ СЛАВЫ,219046
18-07-2019,Philippines,167,191364,39fwy7Q1spclVNFeu64lgd,['King Badger'],"['pinoy hip hop', 'tagalog rap', 'pinoy trap']",200393,False,Walang Gana,4277709
22-02-2018,Finland,118,59810,39hY6DZSeMlh8zMevHv3i4,['Kasmir'],"['finnish dance pop', 'finnish hip hop', 'finnish soul', 'finnish pop']",217837,False,Huuruun,59810
21-01-2021,Germany,70,691214,39iRIqhuZocEK7FQCEeFq0,['LX'],"['hamburg hip hop', 'german hip hop']",166419,True,Horay,721642
11-02-2021,Morocco,123,13777,39jtccUn5BcqpMbjzqFRlj,"['kouz1', 'Tagne']","['rap maroc', 'moroccan pop']",211623,True,J'en ai marre !,4923604
24-11-2022,Lithuania,183,9148,39kSk40grKRucDyfLx4Cjf,"['Remis Retro', 'YVA']","['lithuanian pop', 'lithuanian trap', 'lithuanian hip hop']",156191,False,Panelė Verta Milijono,9148
08-10-2020,,46,11440118,39kzWAiVPpycdMpr745oPj,['BLACKPINK'],"['k-pop girl group', 'k-pop']",231201,False,You Never Know,38335490
03-11-2022,India,191,738321,39lwTKgwElmhkUlppFH8AR,"['Imdad Hussain', 'RDRKSH', 'Deep Joshi']",['indian lo-fi'],52974,False,Khudaya Khair,738321
01-11-2018,United States,138,1834856,39oeKRgsLeynDIbWuXyA47,"['Joji', 'Clams Casino']","['psychedelic hip hop', 'experimental hip hop', 'viral pop']",107076,False,CAN'T GET OVER YOU (feat. Clams Casino),2050385
10-03-2022,Germany,17,1350180,39qM1tojOMEnll1pHxAxhB,['Dardan'],"['albanian hip hop', 'german hip hop']",189000,False,I DON’T WANNA PARTY NO MORE,2065900
17-05-2018,Sweden,120,174938,39qWzdNJSioJzfemhwXtDw,['Equinox'],['eurovision'],179659,False,Bones,321468
29-08-2019,United Kingdom,72,634902,39sJbSgJmIrB9J1pkRbpaX,['The 1975'],"['rock', 'modern rock', 'modern alternative rock', 'pop']",160008,True,People,676006
22-03-2015,Poland,316,1369,39shmbIHICJ2Wxnk1fPSdz,['The Clash'],"['punk', 'rock', 'permanent wave', 'classic rock']",188986,False,Should I Stay or Should I Go - Remastered,5510912
27-07-2017,United States,121,1584777,39u2PsqrAZpZ0KPx6CjasV,"['Tyler, The Creator', 'Lil Wayne']","['pop rap', 'trap', 'new orleans rap', 'hip hop', 'rap']",60000,True,Droppin' Seeds (feat. Lil' Wayne),1584777
03-08-2017,Brazil,80,594705,39vJqbfolMyPJtJuyoj1EM,"['Naiara Azevedo', 'Ivete Sangalo']","['arrocha', 'funk carioca', 'axe', 'pagode', 'pop nacional', 'mpb', 'sertanejo pop', 'sertanejo', 'sertanejo universitario', 'samba reggae']",175760,False,Avisa Que Eu Cheguei - Ao Vivo,26474235
27-08-2015,Australia,178,41527,39vo2b8Kp9NdvyCKionm8U,"['ODESZA', 'Little Dragon']","['downtempo', 'electronica', 'new rave', 'alternative dance', 'swedish synthpop', 'electropop', 'swedish electropop', 'edm', 'gothenburg indie', 'chillwave', 'indietronica', 'ninja', 'trip hop', 'art pop', 'indie soul', 'alternative r&b']",253533,False,Light (feat. Little Dragon),41527
02-05-2019,Sweden,2,1756250,39vozFaOohvu1mhwOpltsp,['Einár'],"['swedish trap', 'swedish hip hop', 'swedish trap pop', 'swedish gangsta rap']",176634,True,Rör Mig,13886387
30-08-2018,Thailand,200,16430,39vr6WFmhE3juhrcDkQ9fu,['Memory Fabricators'],['k-pop reality show'],210791,False,To Reach You,16430
18-07-2019,Malaysia,141,52597,39wVeU7ZeS17tj1e1A2Ved,['Midnight Fusic'],['malaysian indie'],199018,False,Caramel Cream,383343
01-09-2022,Nigeria,186,15688,39zh5ufK1qVSOh6fJk4hNl,"['DJ Khaled', 'Jadakiss']","['rap', 'hardcore hip hop', 'miami hip hop', 'hip pop', 'battle rap', 'southern hip hop', 'east coast hip hop', 'gangster rap', 'trap', 'hip hop', 'pop rap']",172499,True,JADAKISS INTERLUDE (feat. Jadakiss),15688
02-11-2017,Japan,187,20898,3A0VFRUxhqpJeOxo0rklqC,['Ketsumeishi'],"['j-poprock', 'j-pop', 'j-rock']",315413,False,友よ 〜 この先もずっと・・・,3488571
01-07-2021,Slovakia,80,18883,3A0wQlSAerIVBNtgLSTBLE,"['Konex', 'Kamil Hoffmann']","['czech hip hop', 'czsk hip hop']",143376,True,Guala,18883
30-03-2017,United States,152,1459894,3A2OHirUAlQp2x73BJlEDA,"['Mike WiLL Made-It', 'Kendrick Lamar', 'Gucci Mane', 'Rae Sremmurd']","['pop rap', 'mississippi hip hop', 'southern hip hop', 'gangster rap', 'melodic rap', 'underground hip hop', 'conscious hip hop', 'west coast rap', 'dirty south rap', 'atl hip hop', 'trap', 'hip hop', 'rap']",240926,True,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",19681864
07-03-2019,United States,185,1676709,3A2yGHWIzmGEIolwonU69h,['City Girls'],"['pop', 'trap queen', 'scam rap', 'r&b', 'dance pop', 'rap']",158332,True,Act Up,70253366
19-03-2020,Slovakia,174,10551,3A3S0U20BhtLnsEZ016vjA,['Karlo'],"['czsk hip hop', 'slovak hip hop']",180000,True,Ela Ela,10551
15-10-2015,Netherlands,152,54975,3A4XD98PDiC1uqEdHsDzvT,['Guus Meeuwis'],"['dutch pop', 'dutch rock']",201672,False,Dankjewel,103747
26-03-2020,Morocco,104,8275,3A5cnDEIkcHa8RPGHoANth,"['Soolking', '13 Block']","['french hip hop', 'rap francais', 'rap algerien', 'francoton', 'pop urbaine', 'rap tunisien']",230853,False,On ira,8275
19-11-2020,Egypt,127,9072,3A6N9LeHE8oSAxSkhDlotG,"['Moustafa Hagag', 'Sadat']","['arab pop', 'mahraganat', 'shaabi']",200878,False,تعظيم سلام للمخلصين,9072
26-09-2019,Estonia,167,4134,3A6co1L36eUtZiEKS92zXI,['Doc Ketamer'],[],177426,False,Ketamer02B,4134
25-06-2015,"Taiwan, Province of China",279,1806,3A8FzVWAnRTurd7PCJy1Xg,['Death Cab for Cutie'],"['washington indie', 'indie pop', 'modern rock', 'indie rock']",289160,False,Black Sun,1806
12-07-2018,United States,196,1466513,3AALcuKu2uN5VChEChnD7v,['Future'],"['atl hip hop', 'trap', 'hip hop', 'southern hip hop', 'rap']",246906,True,RED LIGHT,1466513
23-12-2021,France,85,547588,3ABj19BelXElJ4x4UGbjJc,['menace Santana'],[],214800,True,L'apprentie sorcière !,2753108
03-10-2019,Sweden,147,164265,3ADGWRKxLp6msqtv2TVdND,['Lars Winnerbäck'],"['classic swedish pop', 'swedish pop', 'swedish singer-songwriter']",211280,False,Precis det där,164265
11-06-2015,Australia,264,5022,3AEDxUgAanhGRFWTVpaWVH,['KUČKA'],['electra'],243960,False,Flux 98,5022
30-07-2015,Australia,200,10618,3AFJaScXQEyomXrJY7dVlc,['The Rubens'],"['australian indie', 'australian pop']",158946,False,Hoops,8884420
28-01-2021,Saudi Arabia,191,11923,3AM4GUWG92KhOx4F9QQj3Y,"['We Rabbitz', 'Chris Commisso']",[],226322,False,Gangsta's Paradise [Piano Acoustic],37048
04-11-2021,Latvia,58,11289,3APK7FGRSdIud4GVeFMKI6,['Prāta Vētra'],['latvian pop'],186851,False,Feels,25411
25-02-2016,Norway,37,248897,3AQCbIuAKQrdaYXgvioqrh,['Staysman & Lazz'],['norwegian pop'],206013,False,Alle Gutta,2278270
25-02-2016,"Taiwan, Province of China",169,12718,3AQmPrSm6KOEYVhntoBdFX,['M.C the Max'],"['classic k-pop', 'korean pop']",331220,False,어디에도 No metter where,52226
07-10-2021,United Kingdom,188,342800,3ARhN1R7vBVTEtN7ldAZvn,"['Mahalia', 'AJ Tracey']","['grime', 'pop', 'uk pop', 'indie anthem-folk', 'r&b', 'alternative r&b', 'neo soul', 'uk hip hop', 'ukg revival', 'uk contemporary r&b']",206988,False,Roadside (feat. AJ Tracey),342800
01-04-2021,Lithuania,107,8563,3ARugqK0Jsnh9gk29n1pDb,"[""Lon'nie""]",[],224500,False,Won't Let You Go,18029
12-01-2023,Sweden,174,125927,3ASPB2ukVZ11cvK7oIMHOE,['Yasin'],"['swedish hip hop', 'swedish trap pop', 'swedish gangsta rap', 'swedish trap']",155620,True,Nordvästra,1930543
27-10-2016,France,163,97533,3AT9Y0CsbdDpaSxlUPpaof,['Ninho'],"['french hip hop', 'pop urbaine']",261346,True,Somnambule,97533
26-08-2021,Germany,3,3997179,3AVC5l5wCEALuj4tg02uIL,"['RAF Camora', 'Juju']","['german hip hop', 'frauenrap']",173710,True,Wenn du mich siehst,37180098
12-10-2017,Netherlands,52,435046,3AVnVfMTmPUlC2XjhjjNO4,['Sevn Alias'],"['antilliaanse rap', 'dutch rap pop', 'dutch hip hop']",186522,True,CSI,612658
31-05-2018,,87,6127224,3AXtDUSO78KrGa9Rq8rWUS,['Capital Bra'],['german hip hop'],162334,True,One Night Stand,75309283
29-10-2020,Germany,141,500095,3AcLY28PYCH8Mod2BHM8m5,"['Nazar', 'Kianush']","['german hip hop', 'deep german hip hop', 'austrian hip hop']",137855,True,Champagner,539220
29-09-2022,Japan,63,403164,3AchaKyy2z6K85YGR729JQ,['Ado'],['japanese teen pop'],178064,False,リベリオン,2697799
16-06-2016,Netherlands,87,174619,3AdomftAkUxtDhy2BM4xBa,"['Sevn Alias', 'Jairzinho', 'JB Scofield']","['dutch hip hop', 'dutch pop', 'uk hip hop', 'antilliaanse rap', 'dutch rap pop']",237157,False,Mandem,1256372
16-07-2020,India,115,208339,3AeOPuf7VfwUsxeQNN9Vsv,"['A.R. Rahman', 'Sunidhi Chauhan', 'Hriday Gattani']","['modern bollywood', 'desi pop', 'hindi indie', 'filmi', 'sufi']",195008,False,Maskhari,1820615
07-09-2017,Thailand,85,9243,3AenWjAY3QOYyInNTBOuNX,['Lipta'],['thai pop'],208920,False,Let's Go,96259
19-03-2020,Greece,51,38777,3AfXOO2M9mrtwmxmclRz9s,['Slogan'],"['greek hip hop', 'greek trap']",169578,True,The Call,108176
20-10-2016,Sweden,186,109023,3AhXZa8sUQht0UEdBJgpGc,['Bob Dylan'],"['indie r&b', 'rock', 'roots rock', 'country rock', 'classic rock', 'folk rock', 'folk', 'singer-songwriter']",369600,False,Like a Rolling Stone,109023
20-10-2016,Italy,188,54839,3AhYG3uwlgbmfytDFAjbCD,['Vasco Rossi'],"['classic italian pop', 'italian adult pop']",251466,False,Un Mondo Migliore,110353
01-10-2020,Saudi Arabia,133,13216,3Ak6t93rQhbgjSsaNwxwoq,"['Tiësto', 'SWACQ']","['sky room', 'slap house', 'trance', 'dutch edm', 'pop', 'dance pop', 'big room', 'brostep', 'edm', 'house', 'tropical house', 'pop dance']",166560,False,Party Time,28094
16-07-2020,Slovakia,38,28823,3AlGrOyXv1OsTYGc9oM2BH,"['Dame', 'Ty Nikdy']","['czech hip hop', 'czsk hip hop']",277837,True,My Vždycky,69579
29-04-2021,Argentina,70,385045,3AmJtRGSWQnAxZw21MisM2,['Duki'],"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",180513,True,Sudor y Trabajo,630589
05-08-2021,Russian Federation,159,98502,3AmZoviJwVmnJ30Sw4aJuw,['Zemfira'],"['tatar pop', 'classic russian rock', 'russian rock']",237360,False,Ах,98502
05-05-2022,Türkiye,194,296492,3Ammu8EjvlAFTYNNKgVsoq,['İrem Derici'],['turkish pop'],147000,False,Ara Sıra,3432123
08-04-2021,Canada,170,225060,3AmqJsyZDFA8EHC461R7bY,['Lil Tjay'],"['nyc rap', 'melodic rap', 'brooklyn drill']",170000,True,Born 2 Be Great,225060
09-11-2017,Netherlands,9,1012331,3Ap4gurnSKvitE1TXMlrID,"['Equalz', 'Frenna']","['dutch hip hop', 'dutch rap pop', 'dutch pop']",184252,False,Love Song (feat. Frenna),6693447
22-02-2015,,143,1493129,3Aq239Knwwj5R1hlWSAonV,['Skylar Grey'],"['viral pop', 'piano rock']",298880,False,"I Know You - From The ""Fifty Shades Of Grey"" Soundtrack",5252819
27-06-2019,Spain,102,361474,3AqCePKMFqS1kNPJfL0ftv,['Natalia Lacunza'],"['eurovision', 'latin talent show', 'latin viral pop']",221175,False,no te veo,361474
20-10-2022,Slovakia,131,17302,3ArVPKhufsrEzwBUtMFLx9,['Moja Reč'],"['czech hip hop', 'czsk hip hop']",211866,True,Jak mi je,17302
30-07-2020,Bulgaria,90,7053,3AsWPgxX7vD9FVU5jfLLSl,"['KNUX', 'SATOJI']",[],193578,True,Perfume,7053
27-09-2018,Finland,68,94131,3Avtm2vRjnh0yCGAKJnN7p,['Ville Valo & Agents'],['rautalanka'],204883,False,Orpolapsi kiurun,159332
10-12-2015,Portugal,192,8536,3AxKlhbCVMwrDbP4laSyys,['C4 Pedro'],"['portuguese pop', 'kizomba', 'musica angolana']",276880,False,Tu És a Mulher,153097
16-11-2014,Latvia,144,1903,3AxdtInY3maTDl3PnoXRrp,['OneRepublic'],"['pop', 'piano rock']",241213,False,What You Wanted,4748
15-10-2015,Iceland,37,5088,3AyLz4bWlGqro5s6wAi9Qn,['Sturla Atlas'],['icelandic pop'],165537,True,Snowin',61751
28-04-2013,Germany,14,213222,3AzVdNe7tCYbjjRzQyVLbN,['Sido'],['german hip hop'],238560,False,Bilder im Kopf,2385222
26-03-2020,Argentina,22,642700,3B30FE1ywQwRa5vcg2W1Zg,"['Bizarrap', 'Don Patricio']","['trap argentino', 'pop venezolano', 'rap canario', 'urbano espanol', 'argentine hip hop']",155964,False,"Don Patricio: Bzrp Music Sessions, Vol. 25",8677661
16-01-2020,United States,90,2441829,3B36YnwXzR3VKm4hHYmGtr,['Lil Adrei'],[],142106,True,Burberry faygo,3249016
11-02-2016,France,144,78103,3B37NgsOWodgAs4zu2Cdzo,['Lartiste'],"['pop urbaine', 'francoton', 'french hip hop']",215504,False,Maestro,1470707
07-04-2022,France,176,273716,3B4SZousiDZIBCsSckN1cT,['DA Uzi'],"['french hip hop', 'rap francais', 'pop urbaine']",194440,True,Maître Zadourian,273716
13-04-2017,,164,3702971,3B54sVLJ402zGa6Xm4YGNe,"['French Montana', 'Swae Lee']","['pop rap', 'southern hip hop', 'gangster rap', 'melodic rap', 'trap', 'hip hop', 'rap']",233901,True,Unforgettable,1711079353
25-05-2017,France,166,157961,3B9LeuYJssQeocPce7eANk,['DTF'],"['french hip hop', 'rap francais', 'rap conscient', 'pop urbaine']",186099,True,Dans mon nuage,157961
26-01-2023,Germany,195,443927,3BAZRZMULYTTFp1t8GNAT6,['Wincent Weiss'],['german pop'],159000,False,Bleiben Wir,443927
09-03-2023,Ukraine,101,43381,3BBC1QD0gNf0Vd4cQX2pif,"['KALUSH', 'Kalush Orchestra']","['ukrainian viral pop', 'ukrainian hip hop', 'ukrainian pop']",175058,False,Changes,151919
13-06-2019,,177,4793780,3BBahK6YhmPosOymF45cMu,['Naomi Scott'],"['hollywood', 'vapor pop']",208800,False,Speechless (Full),55867214
28-04-2013,France,2,126156,3BE0getU08uXas8ZjULABA,"['Macklemore & Ryan Lewis', 'Ray Dalton']","['dance pop', 'pop', 'pop rap', 'seattle hip hop']",258431,False,Can't Hold Us (feat. Ray Dalton),10073394
01-12-2022,Greece,145,52183,3BEVISb0v5Scra4meEvnvD,"['TSE', 'Lau Jr', 'Block 93', 'Kabal', 'Yanek']","['greek trap', 'greek drill']",192218,True,West,52183
02-06-2022,Greece,7,549736,3BEciTHKrT0WUZuov9Yjod,"['TOQUEL', 'Sin Laurent', 'Beyond']","['greek hip hop', 'greek trap']",176400,True,Moneydance,3012913
04-02-2021,Norway,167,73201,3BG676kgJugJfUO1JEoRuO,"['Nick Strand', 'Mio', 'LUM!X']","['melbourne bounce international', 'slap house']",140400,False,Annie Are You Ok,73201
25-11-2021,Türkiye,100,352077,3BJ2qBaZqb79fYmKLz7lrE,['Merve Özbey'],['turkish pop'],201032,False,Kendine Dünya,3223745
16-08-2018,Austria,102,35858,3BK6VAUG1xgIslfKymd1hK,['Claudius Vlasak'],[],105142,False,Jungle | Dschungel,108932
07-03-2019,Thailand,1,348902,3BK6m6yU8BAW5z71FnU3nu,['YOUNGOHM'],"['thai trap', 'thai pop', 'thai hip hop']",221228,False,ธารารัตน์,4872499
04-04-2019,Malaysia,48,92437,3BKsYn5TBpZ6BZHNgF5J6k,['Andi Bernadee'],['malaysian pop'],198750,False,Donde,3391252
03-03-2016,Norway,122,73314,3BMAbkW6zsxpy0FKmCLdKD,['Akon'],['dance pop'],206000,True,Good Girls Lie,871224
09-06-2016,France,50,220934,3BMcY4M9KsjoQk3FiNU7Er,"['Fakear', 'Rae Morris']","['gauze pop', 'french indie pop', 'neo-singer-songwriter', 'french indietronica', 'art pop', 'new french touch', 'tropical house']",212693,False,Silver,7803184
03-10-2019,Netherlands,53,438752,3BNKqoRnHFyyfktrNpJgwW,['Suzan & Freek'],"['dutch pop', 'dutch rock']",207548,False,Mag Ik Daar Even Stil Bij Staan,1924249
25-01-2018,Germany,42,836476,3BORnh3lPd7UbhdFh9Bcsf,"['Niska', 'Nimo']","['german hip hop', 'pop urbaine', 'french hip hop', 'swedish hip hop']",199305,True,Réseaux - K¡K¡ Remix,10656351
04-11-2021,Brazil,156,861049,3BPXSPCKbMe79zjnc6pJyk,"['Zé Ottávio', 'Tarcísio do Acordeon']",['arrocha'],165212,False,Te Esqueci Valendo - Ao Vivo,8153149
18-11-2021,Finland,17,139769,3BPdKJxzfJX63N7LYLDpI6,['Blind Channel'],"['trancecore', 'oulu metal', 'eurovision']",190926,False,We Are No Saints,242962
02-07-2020,Brazil,159,536411,3BQcRwHRHc2iZEmW0IxQZ5,['Day e Lara'],['sertanejo pop'],182184,False,Tantão assim - Ao vivo,1039124
08-06-2017,Greece,132,4720,3BRO4QR9ZDj9Ae3VtbjeUr,"['Halsey', 'Quavo']","['trap', 'hip hop', 'rap', 'pop', 'etherpop', 'atl hip hop', 'melodic rap', 'dance pop', 'indie poptimism', 'electropop', 'southern hip hop', 'pop rap']",149106,False,Lie,7761
05-03-2020,Israel,23,57092,3BRlBgX59CKqOa8PXI41qQ,['Hanan Ben Ari'],['israeli pop'],176000,False,אם תרצי,9023453
31-05-2018,Israel,189,5981,3BVk24dCRxzRzc5HVfkjpQ,['Shlomi Shabat'],"['mizrahi', 'israeli mediterranean']",180821,False,Yavo Hasof Hatov,5981
19-01-2017,,194,2757516,3BY2mafsbsoKGqS380Xnuz,"['Don Omar', 'Zion & Lennox']","['puerto rican pop', 'trap latino', 'latin hip hop', 'reggaeton']",211626,False,Te Quiero Pa´Mi,225010016
12-03-2020,,68,9824605,3BYIzNZ3t9lRQCACXSMLrT,['Lil Uzi Vert'],"['trap', 'melodic rap', 'rap', 'philly rap']",188800,True,Venetia,23341867
03-09-2020,France,39,908100,3Ba9EGhbj9IY4qVPGJjWRn,['Leto'],"['french hip hop', 'pop urbaine', 'rap francais']",208626,True,Mélodie,1816776
17-11-2016,Italy,70,109229,3BaozLpZtOwroa4hCdIsNl,"['Marracash', 'Guè']","['italian underground hip hop', 'italian hip hop', 'rap napoletano']",222280,False,Ninja,370742
02-05-2019,Bulgaria,68,5141,3Bb3A23AsEU8Cfmm1j9Dpe,['V:RGO'],"['balkan trap', 'bulgarian trap', 'bulgarian pop']",122473,True,STRANICI,13003
03-12-2020,Italy,154,253974,3Bd5A7Yxg4zxFeiKiYlMId,['Boomdabash'],"['italian pop', 'italian reggae']",186462,False,Don't Worry,12069932
14-03-2019,Austria,191,25824,3Bf7jl5Xr38QhPKyDXeQAz,['AVEC'],"['german pop', 'austrian indie', 'austrian pop']",208834,False,Under Water - Club Edit,445829
28-07-2022,Malaysia,188,60756,3Bgl1xMI00capuTqUHBNUW,"['TOMORROW X TOGETHER', 'iann dior']","['k-pop boy group', 'pop rap', 'k-pop', 'pop', 'melodic rap']",184093,False,Valley of Lies,60756
27-04-2017,Türkiye,180,35431,3Bh9s9aF88usrmTsSd4A8X,['Mustafa Sandal'],['turkish pop'],237139,False,Hepsi Aşktan,513695
24-06-2021,United States,124,1712188,3Bi3ws3uigvFSmfTcSLjnp,"['Don Toliver', 'Kali Uchis']","['trap', 'colombian pop', 'rap', 'pop']",198775,True,Drugs N Hella Melodies (feat. Kali Uchis),1734491
28-05-2020,"Taiwan, Province of China",91,63390,3Bij7rScgMAWeCXpA3qJk9,['瘦子E.SO'],"['taiwan hip hop', 'chinese r&b', 'mandopop']",213000,False,太陽,11855785
02-07-2015,"Taiwan, Province of China",96,16280,3BinxmyQN5533sL6XDA7Ay,['Sandy Lam'],"['classic mandopop', 'c-pop', 'cantopop', 'mandopop']",210031,False,盛夏光年,136758
29-09-2013,Italy,39,19772,3BjBVIULBQDN6JxaKsWWYZ,['Alessandra Amoroso'],"['italian pop rock', 'italian pop', 'italian adult pop']",268080,False,Amore puro,56027
07-07-2022,Ukraine,94,33611,3BkpvJpaE7LCrrCiusfhsj,['Cupid Ruszo'],[],137436,False,MTG (MALDICAO ETERNA 1.0),94480
02-02-2023,South Africa,18,156888,3BkskmADgoWdiGHiaEz6uc,"['Sjava', 'Udumakahle', 'Anzo', 'Vernotile']","['afro soul', 'maskandi', 'south african r&b', 'south african pop']",270080,False,Amakhehla,272424
